------------Training error values------------
0.586236 0 0.171836
-0.985654 0 0.485757
-0.990834 0 0.490876
-0.319455 0 0.0510257
0.817099 1 0.0167265
-0.966383 0 0.466948
0.996027 0 0.496035
-0.444594 0 0.0988318
--------
0.649192 0 0.210725
-0.999476 0 0.499476
0.844676 1 0.0120627
0.548731 0 0.150553
0.965954 0 0.466533
0.100448 0 0.00504494
0.29077 0 0.0422735
0.976497 0 0.476773
0.861747 0 0.371304
0.483827 0 0.117044
--------
-0.0981259 0 0.00481434
-0.994786 0 0.4948
-0.857246 0 0.367435
-0.508312 0 0.129191
0.989088 1 5.95321e-005
0.976472 0 0.476749
0.0323459 0 0.00052313
0.629872 0 0.198369
0.94888 0 0.450186
0.942239 0 0.443907
--------
0.107566 0 0.00578525
0.597894 0 0.178739
-0.355376 0 0.0631461
0.287963 1 0.253499
0.93482 0 0.436944
0.999807 0 0.499807
-0.898231 0 0.40341
0.0585587 0 0.00171456
-0.74972 0 0.28104
0.831165 0 0.345417
--------
0.565354 0 0.159813
-0.999872 0 0.499872
0.898993 0 0.404094
0.790582 0 0.31251
0.979745 1 0.00020514
-0.921212 0 0.424315
-0.0344924 0 0.000594863
-0.874619 0 0.382479
0.416994 0 0.0869421
0.997825 0 0.497827
--------
0.284937 0 0.0405947
-0.369984 0 0.0684441
-0.649476 0 0.210909
0.504164 0 0.127091
0.938212 1 0.00190886
-0.558634 0 0.156036
-0.822014 0 0.337854
-0.660371 0 0.218045
-0.679101 0 0.230589
0.00258563 0 3.34273e-006
--------
-0.0615162 0 0.00189212
0.973598 0 0.473947
0.88072 0 0.387834
0.339085 0 0.0574895
-0.742829 0 0.275897
0.995416 0 0.495427
-0.81175 0 0.329469
-0.992127 1 1.98428
0.976305 0 0.476585
-0.976468 0 0.476745
--------
-0.576776 0 0.166335
-0.219497 0 0.0240894
0.800724 0 0.320579
0.988972 0 0.489032
-0.871367 0 0.37964
-0.958127 1 1.91713
-0.356284 0 0.0634691
0.982695 0 0.482845
-0.714324 0 0.255129
-0.942533 0 0.444185
--------
-0.436008 0 0.0950513
0.323238 0 0.0522414
-0.168267 0 0.0141569
-0.518903 0 0.13463
0.970549 0 0.470983
0.843627 0 0.355853
-0.881983 0 0.388947
-0.67118 0 0.225242
-0.984296 0 0.484419
0.939444 1 0.0018335
--------
0.826788 0 0.341789
-0.99999 0 0.49999
-0.162809 0 0.0132534
0.91982 0 0.423035
0.994005 0 0.494023
-0.854645 0 0.365209
0.974164 1 0.000333749
0.984365 0 0.484488
0.7204 0 0.259488
0.96287 0 0.46356
--------
0.427651 0 0.0914427
-0.993319 0 0.493341
0.393576 0 0.0774512
0.0557971 0 0.00155666
0.996387 0 0.496393
0.299339 0 0.0448018
-0.955299 0 0.456298
-0.664437 0 0.220738
-0.965012 0 0.465624
0.993411 1 2.1708e-005
--------
0.860498 1 0.00973038
-0.999869 0 0.499869
0.131137 0 0.00859846
-0.290359 0 0.0421542
0.495738 0 0.122878
0.64813 0 0.210036
0.7767 0 0.301632
0.0764497 0 0.00292228
0.999376 0 0.499376
0.953732 0 0.454802
--------
0.972126 0 0.472515
-0.86823 0 0.376912
-0.982318 0 0.482474
-0.945838 0 0.447305
0.988213 0 0.488282
0.853677 0 0.364382
-0.905807 0 0.410243
0.8139 1 0.0173167
0.45852 0 0.10512
-0.891774 0 0.39763
--------
-0.761682 0 0.29008
0.43291 1 0.160796
-0.669069 0 0.223826
-0.674157 0 0.227244
0.799454 0 0.319564
-0.98955 0 0.489605
0.961463 0 0.462206
0.501893 0 0.125948
-0.923262 0 0.426207
-0.806061 0 0.324867
--------
0.806049 0 0.324858
-0.999903 0 0.499903
0.163966 0 0.0134424
0.663119 0 0.219863
0.469298 1 0.140823
-0.83037 0 0.344757
-0.455899 0 0.103922
0.722152 0 0.260752
0.996624 0 0.49663
0.590154 0 0.174141
--------
0.880715 0 0.38783
-0.999135 0 0.499135
0.952773 1 0.00111522
-0.0609707 0 0.00185871
0.845723 0 0.357623
0.224775 0 0.0252618
0.381074 0 0.0726088
0.98473 0 0.484846
0.975555 0 0.475853
0.261569 0 0.0342093
--------
-0.876354 0 0.383998
0.329384 0 0.0542468
-0.995869 0 0.495877
-0.848707 0 0.360152
0.300267 0 0.0450802
0.968891 0 0.469375
0.0214598 0 0.000230261
-0.430159 1 1.02268
0.994932 0 0.494944
-0.10179 0 0.00518065
--------
-0.3414 0 0.058277
-0.769375 0 0.295969
-0.108729 0 0.00591102
0.831742 1 0.0141554
0.969189 0 0.469664
0.999907 0 0.499907
-0.764512 0 0.29224
0.924148 0 0.427024
0.32049 0 0.0513571
0.620718 0 0.192645
--------
0.955142 0 0.456148
-0.997134 0 0.497138
0.993639 0 0.493659
0.600044 0 0.180027
0.376511 0 0.0708804
0.95151 0 0.452686
-0.0989708 1 0.603868
-0.64201 0 0.206089
0.979666 0 0.479873
0.986924 0 0.487009
--------
-0.311209 0 0.0484255
-0.993411 0 0.493433
0.98984 0 0.489892
0.99858 0 0.498581
0.826631 0 0.34166
-0.862449 0 0.371909
0.878962 0 0.386287
-0.954196 1 1.90944
-0.63111 0 0.19915
0.99345 0 0.493471
--------
0.0983902 0 0.00484032
-0.970917 0 0.47134
-0.125227 0 0.00784092
-0.462249 0 0.106837
0.997989 0 0.497991
0.992208 1 3.03542e-005
-0.783923 0 0.307268
0.977838 0 0.478083
-0.990506 0 0.490551
0.974685 0 0.475006
--------
0.154044 0 0.0118647
-0.905255 0 0.409744
0.995627 0 0.495637
0.578756 0 0.167479
-0.0730724 0 0.00266979
0.962432 0 0.463138
-0.291593 0 0.0425133
0.846766 0 0.358506
0.955253 1 0.00100113
0.35347 0 0.0624703
--------
0.853559 0 0.364282
-0.414978 0 0.0861032
-0.00985621 0 4.85724e-005
0.397054 0 0.078826
0.783505 1 0.0234349
0.890925 0 0.396873
-0.281408 0 0.0395953
0.859352 0 0.369243
0.199138 0 0.019828
-0.953162 0 0.454259
--------
0.905384 0 0.40986
0.915227 0 0.418821
-0.500616 0 0.125308
-0.979508 0 0.479718
-0.942862 0 0.444495
0.872041 1 0.00818671
0.8615 0 0.371091
0.909869 0 0.413931
-0.392954 0 0.0772064
0.621393 0 0.193064
--------
0.839586 0 0.352452
-0.969241 0 0.469714
0.957487 0 0.458391
0.762295 0 0.290547
0.987104 0 0.487187
0.996163 1 7.36305e-006
-0.893112 0 0.398824
-0.494673 0 0.122351
0.553034 0 0.152923
0.781125 0 0.305078
--------
0.990125 0 0.490174
-0.894724 0 0.400266
-0.216088 1 0.739435
-0.985077 0 0.485188
-0.845213 0 0.357192
0.654099 0 0.213923
0.95822 0 0.459093
-0.913033 0 0.416815
0.99943 0 0.49943
0.514893 0 0.132557
--------
0.835333 0 0.348891
0.561384 0 0.157576
0.969233 0 0.469706
-0.0500405 0 0.00125202
0.698195 0 0.243738
0.892004 0 0.397836
-0.262376 0 0.0344205
-0.999615 1 1.99923
0.918957 0 0.422241
0.847065 0 0.358759
--------
0.557816 0 0.155579
0.864732 1 0.00914876
0.600851 0 0.180511
-0.74996 0 0.28122
-0.882183 0 0.389124
-0.58914 0 0.173543
0.998037 0 0.498039
0.380542 0 0.0724061
0.927373 0 0.43001
-0.327088 0 0.0534934
--------
-0.716691 0 0.256823
-0.19232 1 0.710814
0.995412 0 0.495422
0.990672 0 0.490716
0.997912 0 0.497914
-0.995928 0 0.495936
-0.0512699 0 0.0013143
-0.953916 0 0.454978
-0.997773 0 0.497775
0.570043 0 0.162474
--------
0.990067 0 0.490116
-0.666067 0 0.221823
-0.925607 0 0.428374
-0.904222 0 0.408809
-0.920303 0 0.423479
0.890053 1 0.00604421
0.780458 0 0.304558
0.995122 0 0.495134
0.608691 0 0.185252
-0.494835 0 0.122431
--------
0.739709 0 0.273585
-0.79365 0 0.314941
0.979856 0 0.480059
0.851485 0 0.362514
0.946989 0 0.448394
-0.99769 0 0.497693
0.404894 1 0.177075
-0.153317 0 0.011753
-0.988532 0 0.488598
0.290166 0 0.0420982
--------
0.666525 0 0.222128
-0.998233 0 0.498234
0.998395 0 0.498396
0.96777 0 0.468289
0.85933 0 0.369224
0.938537 0 0.440425
-0.751649 0 0.282488
-0.070761 0 0.00250356
-0.215003 1 0.738116
0.98145 0 0.481622
--------
0.941452 0 0.443166
0.470362 0 0.11062
0.978923 0 0.479145
-0.973156 0 0.473516
-0.811592 0 0.32934
0.960538 1 0.000778611
0.925219 0 0.428015
-0.922316 0 0.425333
0.752826 0 0.283373
0.992159 0 0.49219
--------
0.428875 0 0.0919669
-0.71597 0 0.256306
0.582136 0 0.169441
-0.328029 0 0.0538015
0.997555 0 0.497558
0.998553 0 0.498554
-0.843412 0 0.355672
0.56618 0 0.16028
-0.993968 1 1.98795
0.976618 0 0.476891
--------
0.304076 0 0.0462312
-0.649213 0 0.210739
0.195616 0 0.0191327
0.862885 0 0.372285
-0.56489 1 1.22444
0.999215 0 0.499215
0.549655 0 0.15106
-0.964856 0 0.465474
0.981117 0 0.481296
0.992624 0 0.492651
--------
0.551114 1 0.100749
-0.999921 0 0.499921
0.158889 0 0.0126229
0.795873 0 0.316707
0.997565 0 0.497568
0.713476 0 0.254524
-0.667284 0 0.222634
0.939934 0 0.441738
0.845807 0 0.357695
0.599706 0 0.179824
--------
-0.377217 0 0.0711464
-0.900848 0 0.405763
0.985649 0 0.485752
0.901042 0 0.405938
0.806461 0 0.32519
-0.947738 0 0.449103
0.76348 0 0.291451
-0.995616 1 1.99124
-0.622578 0 0.193801
0.999458 0 0.499458
--------
0.487601 0 0.118877
-0.973044 0 0.473407
0.986089 0 0.486185
0.995592 0 0.495602
0.997763 0 0.497766
-0.738018 0 0.272335
0.546864 0 0.14953
-0.494439 0 0.122235
-0.98622 0 0.486315
0.764712 1 0.0276801
--------
-0.513173 0 0.131673
-0.833307 0 0.3472
-0.0633532 0 0.00200681
0.918929 0 0.422216
0.995835 0 0.495844
0.979996 0 0.480196
0.956332 0 0.457285
0.286006 0 0.0408997
-0.703866 0 0.247713
0.939751 1 0.00181497
--------
0.932192 0 0.434491
0.957696 0 0.458591
0.798212 1 0.0203592
-0.993578 0 0.493599
-0.977919 0 0.478163
0.836785 0 0.350105
0.933326 0 0.435549
-0.992233 0 0.492263
0.995757 0 0.495766
0.325502 0 0.0529757
--------
0.610313 0 0.186241
-0.979245 0 0.479461
0.809495 0 0.327641
0.568729 0 0.161726
0.282659 0 0.0399479
0.999247 0 0.499248
-0.97999 0 0.48019
-0.406526 0 0.0826316
0.709986 0 0.25204
0.954741 1 0.00102421
--------
0.968101 0 0.46861
-0.995567 0 0.495577
0.856522 0 0.366815
0.589727 0 0.173889
0.805305 0 0.324258
-0.715915 0 0.256267
-0.663181 0 0.219904
-0.997249 1 1.9945
0.852975 0 0.363783
0.96695 0 0.467496
--------
0.973206 0 0.473565
-0.988202 0 0.488272
0.956617 0 0.457558
0.167663 0 0.0140554
0.288815 0 0.041707
0.920428 0 0.423594
0.157709 0 0.0124361
-0.600219 1 1.28035
0.993859 0 0.493878
0.749026 0 0.28052
--------
0.912218 0 0.416071
0.919813 0 0.423028
-0.347894 0 0.0605151
-0.983525 0 0.48366
-0.980948 0 0.481129
0.981978 0 0.48214
0.908948 0 0.413093
0.133319 0 0.00888703
0.875408 1 0.00776162
0.836648 0 0.34999
--------
0.505624 0 0.127828
-0.13156 0 0.00865404
-0.764693 0 0.292378
-0.969762 0 0.470219
0.972428 0 0.472808
0.956116 0 0.457079
-0.803981 0 0.323193
0.752452 1 0.0306399
-0.960936 0 0.461699
0.651158 0 0.212004
--------
-0.121627 0 0.00739662
-0.999575 0 0.499575
0.862754 0 0.372173
0.784953 0 0.308076
0.828753 1 0.0146628
-0.780509 0 0.304597
0.381001 0 0.072581
-0.963517 0 0.464183
0.820808 0 0.336863
0.998984 0 0.498984
--------
-0.925086 0 0.427892
-0.879797 0 0.387022
0.958242 1 0.000871885
0.999568 0 0.499568
0.991565 0 0.4916
-0.190127 0 0.0180741
-0.0703654 0 0.00247565
-0.579273 0 0.167779
-0.978659 0 0.478886
0.730987 0 0.267171
--------
0.0186527 0 0.000173961
-0.622329 0 0.193647
0.990619 0 0.490663
0.608621 0 0.18521
-0.896037 0 0.401441
0.0455944 0 0.00103942
0.994864 1 1.31877e-005
-0.291587 0 0.0425114
0.923435 0 0.426366
0.642891 0 0.206655
--------
0.587021 0 0.172297
-0.976096 0 0.476382
0.845702 0 0.357606
0.920685 0 0.42383
0.998264 0 0.498265
0.961765 0 0.462496
0.346642 0 0.0600805
0.811427 0 0.329207
-0.759776 0 0.28863
0.641706 1 0.0641874
--------
0.298439 0 0.044533
0.560736 1 0.0964764
-0.554072 0 0.153498
-0.970246 0 0.470689
-0.890201 0 0.396229
-0.981383 0 0.481556
0.999078 0 0.499079
0.504276 0 0.127147
0.397907 0 0.0791649
0.244561 0 0.0299051
--------
-0.135092 0 0.00912491
-0.999439 0 0.49944
0.97309 0 0.473452
0.968962 0 0.469444
0.449588 0 0.101065
-0.543556 0 0.147727
0.195089 0 0.0190298
-0.966897 1 1.93434
0.881164 0 0.388225
0.998058 0 0.498059
--------
-0.0814668 1 0.584785
-0.999621 0 0.499621
0.279755 0 0.0391314
0.503441 0 0.126727
0.470458 0 0.110665
0.926359 0 0.429071
0.433163 0 0.0938152
0.214135 0 0.0229269
0.99917 0 0.49917
0.986991 0 0.487076
--------
0.704616 0 0.248242
-0.994223 0 0.494239
-0.816976 0 0.333725
0.828444 0 0.343159
0.386928 0 0.0748567
0.60355 0 0.182136
0.97823 1 0.000236975
0.949936 0 0.451189
0.978242 0 0.478478
0.643473 0 0.207029
--------
-0.332221 0 0.0551854
-0.921573 0 0.424649
-0.710496 0 0.252402
0.711275 0 0.252956
0.978735 1 0.000226091
0.8744 0 0.382287
-0.858408 0 0.368432
0.876525 0 0.384148
0.799135 0 0.319309
-0.414044 0 0.0857164
--------
0.858182 0 0.368238
-0.298433 0 0.0445311
0.995897 1 8.41845e-006
-0.296637 0 0.0439967
0.257091 0 0.033048
0.995987 0 0.495995
-0.799216 0 0.319373
0.945282 0 0.446779
-0.727459 0 0.264598
0.00136728 0 9.34723e-007
--------
-0.0892273 0 0.00398076
-0.399997 0 0.0799989
-0.99469 0 0.494704
-0.896346 0 0.401718
-0.829937 0 0.344398
0.976928 1 0.000266158
0.960434 0 0.461217
-0.651228 0 0.212049
0.403292 0 0.081322
0.999156 0 0.499157
--------
0.410512 0 0.0842601
-0.947183 0 0.448578
0.997308 0 0.497311
0.973802 0 0.474145
0.995574 0 0.495584
-0.725477 0 0.263158
-0.766962 0 0.294115
-0.951123 1 1.90344
-0.952744 0 0.45386
0.888973 0 0.395137
--------
0.819135 1 0.0163561
-0.999916 0 0.499916
0.933177 0 0.43541
0.937232 0 0.439202
0.993082 0 0.493106
-0.927529 0 0.430155
-0.573079 0 0.16421
-0.608208 0 0.184959
0.133334 0 0.00888892
0.964568 0 0.465196
--------
-0.504103 0 0.12706
-0.955975 0 0.456944
0.804669 0 0.323746
0.938104 0 0.44002
0.96456 0 0.465188
0.997567 0 0.49757
-0.792211 0 0.313799
0.627311 1 0.0694484
0.881902 0 0.388875
0.368462 0 0.0678822
--------
0.551895 0 0.152294
-0.607277 1 1.29167
0.966232 0 0.466802
-0.246508 0 0.0303831
-0.792889 0 0.314336
-0.98386 0 0.48399
0.997205 0 0.497209
0.777519 0 0.302268
0.444166 0 0.0986419
-0.408339 0 0.0833704
--------
0.477416 1 0.136547
-0.970639 0 0.47107
0.836143 0 0.349567
-0.231273 0 0.0267436
0.997511 0 0.497514
0.996344 0 0.496351
-0.969746 0 0.470204
0.668972 0 0.223762
-0.9773 0 0.477557
0.967407 0 0.467938
--------
0.563965 0 0.159028
-0.317181 0 0.0503017
-0.978628 0 0.478856
-0.720716 1 1.48043
0.87794 0 0.385389
0.999894 0 0.499894
-0.966719 0 0.467273
0.936677 0 0.438682
0.521205 0 0.135827
-0.135651 0 0.00920055
--------
0.478119 0 0.114299
-0.999945 0 0.499945
0.702543 0 0.246783
0.8512 0 0.362271
0.720412 0 0.259497
0.868119 0 0.376816
0.512563 0 0.131361
-0.0494242 1 0.550646
0.998156 0 0.498158
0.992576 0 0.492604
--------
-0.0384863 0 0.000740596
-0.999232 0 0.499232
-0.228161 0 0.0260287
0.145614 0 0.0106017
0.922649 0 0.425641
-0.990839 0 0.490881
0.952331 1 0.00113616
-0.188874 0 0.0178367
0.169661 0 0.0143924
0.980305 0 0.480499
--------
0.709946 0 0.252012
-0.998751 0 0.498752
0.57491 0 0.165261
-0.546535 0 0.149351
0.947889 0 0.449247
0.924925 1 0.00281814
0.570905 0 0.162966
-0.932039 0 0.434348
0.975305 0 0.47561
0.999589 0 0.499589
--------
0.826705 1 0.0150156
-0.999643 0 0.499643
0.934775 0 0.436902
0.475919 0 0.113249
0.966302 0 0.46687
0.211603 0 0.0223879
0.0410338 0 0.000841885
0.984858 0 0.484973
0.920076 0 0.42327
0.185701 0 0.0172424
--------
0.777771 0 0.302464
-0.833842 0 0.347646
0.92313 0 0.426085
0.872018 0 0.380208
0.99867 0 0.498671
0.960757 0 0.461527
0.227768 1 0.298171
-0.446766 0 0.0998
-0.766487 0 0.293751
0.563449 0 0.158737
--------
-0.0985649 0 0.00485752
0.42779 1 0.163712
0.0749458 0 0.00280844
-0.555638 0 0.154367
-0.948421 0 0.449751
0.189692 0 0.0179915
0.977194 0 0.477454
0.3826 0 0.0731912
0.922921 0 0.425891
0.37325 0 0.0696578
--------
0.786876 0 0.309587
-0.704044 0 0.247839
0.959028 0 0.459867
-0.546007 0 0.149062
0.658971 0 0.217121
0.986797 1 8.71654e-005
-0.893621 0 0.399279
0.916085 0 0.419606
-0.742004 0 0.275285
0.605968 0 0.183599
--------
0.598008 0 0.178807
0.728364 1 0.036893
-0.669615 0 0.224192
-0.974715 0 0.475035
-0.984747 0 0.484863
-0.701475 0 0.246034
0.982109 0 0.482269
0.854494 0 0.36508
0.944023 0 0.445589
-0.326755 0 0.0533845
--------
0.806741 0 0.325415
-0.385467 0 0.0742922
0.654474 0 0.214168
0.211152 0 0.0222925
0.821628 0 0.337536
0.787331 0 0.309945
-0.244509 0 0.0298922
0.735342 1 0.0350221
0.837278 0 0.350517
-0.580753 0 0.168637
--------
0.276051 0 0.0381022
0.9068 0 0.411143
0.918049 0 0.421407
-0.378066 0 0.0714669
-0.912911 0 0.416703
0.954286 0 0.455331
-0.549699 0 0.151084
-0.430922 0 0.0928468
0.968268 1 0.00050346
-0.941825 0 0.443517
--------
0.890423 0 0.396427
-0.00657114 0 2.15899e-005
0.965258 0 0.465862
-0.23383 0 0.0273381
-0.967895 0 0.468411
-0.756502 1 1.54265
-0.951809 0 0.45297
0.497844 0 0.123924
0.9996 0 0.4996
-0.974719 0 0.475038
--------
0.556103 1 0.0985223
-0.999959 0 0.499959
0.267163 0 0.0356881
0.900009 0 0.405008
0.995641 0 0.495651
0.612283 0 0.187445
-0.441606 0 0.097508
0.951998 0 0.45315
0.922651 0 0.425643
0.724407 0 0.262383
--------
0.683964 0 0.233903
-0.995149 0 0.495161
-0.397405 0 0.0789655
0.199308 1 0.320554
0.992829 0 0.492855
0.917392 0 0.420804
-0.138125 0 0.00953924
0.973222 0 0.47358
-0.893166 0 0.398873
0.998278 0 0.49828
--------
-0.868597 0 0.377231
-0.994923 0 0.494936
-0.853162 0 0.363942
0.571093 0 0.163074
0.983658 1 0.000133531
-0.986276 0 0.48637
0.899708 0 0.404737
0.77271 0 0.298541
-0.974141 0 0.474475
0.998339 0 0.498341
--------
0.558779 0 0.156117
-0.699667 0 0.244767
-0.442731 0 0.0980054
-0.937268 0 0.439236
0.996075 0 0.496082
0.794991 0 0.316005
-0.922845 0 0.425821
0.770907 1 0.0262419
-0.925762 0 0.428518
0.667346 0 0.222676
--------
0.167606 0 0.0140459
-0.999625 0 0.499626
0.980749 0 0.480934
0.985419 0 0.485526
0.582512 0 0.16966
-0.235426 0 0.0277128
0.025312 0 0.000320349
-0.912329 1 1.8285
0.857725 0 0.367846
0.996773 0 0.496778
--------
0.359175 0 0.0645033
-0.685662 0 0.235066
0.666141 0 0.221872
0.874023 0 0.381958
0.994805 0 0.494819
0.994631 1 1.44111e-005
0.405471 0 0.0822035
0.282236 0 0.0398287
-0.956807 0 0.45774
0.907104 0 0.411419
--------
-0.471466 0 0.11114
-0.998937 0 0.498938
0.81378 0 0.331119
0.504718 0 0.12737
0.927802 0 0.430408
-0.845994 0 0.357853
0.891142 0 0.397067
-0.81006 1 1.63816
0.106179 0 0.00563698
0.999268 0 0.499269
--------
0.73696 0 0.271555
-0.968449 0 0.468947
0.997629 0 0.497631
0.621431 0 0.193088
-0.411241 0 0.0845597
0.986987 0 0.487072
-0.126129 0 0.00795427
0.984811 0 0.484927
-0.0151772 1 0.515292
0.370364 0 0.0685848
--------
0.760537 0 0.289208
-0.994936 0 0.494949
-0.706626 0 0.24966
-0.545407 0 0.148734
-0.00460059 0 1.05827e-005
-0.568379 0 0.161527
0.986329 1 9.34479e-005
0.985972 0 0.48607
0.774197 0 0.299691
0.74313 0 0.276121
--------
-0.772347 0 0.29826
0.647145 0 0.209398
0.629832 0 0.198344
0.451415 0 0.101888
0.987672 0 0.487748
0.996809 0 0.496815
-0.616201 0 0.189852
-0.946153 0 0.447603
-0.889913 0 0.395973
0.997881 1 2.24467e-006
--------
-0.871103 0 0.37941
-0.889855 0 0.395921
-0.973476 0 0.473828
0.535665 1 0.107804
0.970464 0 0.4709
0.999426 0 0.499426
0.437858 0 0.0958596
0.939845 0 0.441654
0.946836 0 0.448249
0.849441 0 0.360775
--------
0.381828 0 0.0728965
-0.977859 0 0.478104
0.910561 0 0.41456
-0.185161 0 0.0171423
0.996566 0 0.496572
0.996625 0 0.496631
-0.977305 0 0.477562
0.536364 0 0.143843
-0.978533 1 1.9573
0.983347 0 0.483485
--------
0.912688 0 0.416499
-0.999764 0 0.499764
-0.288476 0 0.0416092
0.0565058 0 0.00159645
0.645779 0 0.208516
-0.749952 0 0.281214
0.993832 1 1.90227e-005
0.699026 0 0.244319
0.992793 0 0.492819
0.662139 0 0.219214
--------
-0.146109 0 0.010674
0.991255 1 3.82334e-005
-0.0796902 0 0.00317526
-0.720381 0 0.259474
-0.981812 0 0.481977
-0.731424 0 0.267491
0.784305 0 0.307567
0.826766 0 0.341771
-0.839289 0 0.352203
-0.72348 0 0.261712
--------
0.897233 1 0.00528048
-0.999756 0 0.499756
0.288666 0 0.0416642
-0.510743 0 0.130429
0.163902 0 0.0134319
0.34658 0 0.0600588
0.930872 0 0.433261
0.116865 0 0.00682875
0.999009 0 0.499009
0.940805 0 0.442557
--------
0.625609 0 0.195694
-0.657544 0 0.216182
0.246441 0 0.0303666
-0.761945 0 0.29028
0.999032 0 0.499033
0.867468 0 0.37625
-0.800786 0 0.320629
0.599778 0 0.179867
-0.980525 0 0.480714
0.840214 1 0.0127658
--------
0.779733 0 0.303992
-0.999869 0 0.499869
0.961136 0 0.461891
0.965505 0 0.4661
0.991079 0 0.491119
-0.935702 0 0.437769
-0.473916 0 0.112298
-0.714475 1 1.46971
-0.0907731 0 0.00411988
0.967462 0 0.467992
--------
-0.617859 0 0.190875
0.97551 1 0.000299884
0.998879 0 0.498879
0.82311 0 0.338755
0.633223 0 0.200486
-0.940191 0 0.441979
-0.418845 0 0.0877156
-0.768089 0 0.294981
-0.998507 0 0.498508
0.72064 0 0.259661
--------
0.624629 0 0.195081
-0.0569405 0 0.00162111
-0.99225 0 0.49228
-0.906269 1 1.81693
-0.361864 0 0.0654728
0.999902 0 0.499902
-0.99681 0 0.496815
0.497544 0 0.123775
0.880373 0 0.387529
-0.643371 0 0.206963
--------
0.928372 1 0.0025653
-0.997631 0 0.497634
0.503542 0 0.126777
0.356978 0 0.0637166
-0.462188 0 0.106809
0.946009 0 0.447467
0.721494 0 0.260277
0.984358 0 0.48448
0.997246 0 0.49725
0.508806 0 0.129442
--------
0.968274 0 0.468777
0.610773 0 0.186522
0.829179 0 0.343769
-0.942862 0 0.444494
-0.99288 0 0.492905
0.59577 1 0.0817011
-0.297245 0 0.0441773
0.228975 0 0.0262149
0.726626 0 0.263993
-0.0171082 0 0.000146345
--------
0.430726 0 0.0927623
-0.999361 0 0.499361
0.181945 0 0.0165519
0.422931 0 0.0894355
-0.0588402 0 0.00173108
0.942748 0 0.444387
0.589294 1 0.0843396
-0.625519 0 0.195637
0.999788 0 0.499788
0.979223 0 0.479439
--------
0.496359 0 0.123186
-0.86074 0 0.370437
0.994203 0 0.494219
0.977121 0 0.477383
0.833948 1 0.0137866
0.744281 0 0.276977
-0.855764 0 0.366166
-0.99556 0 0.49557
-0.531616 0 0.141308
0.958125 0 0.459002
--------
0.979801 0 0.480005
-0.801419 0 0.321136
0.23001 0 0.0264523
-0.892243 0 0.398048
0.131857 1 0.376836
-0.991057 0 0.491097
-0.754356 0 0.284526
0.718817 0 0.258349
0.726177 0 0.263667
-0.976471 0 0.476748
--------
0.92802 0 0.430611
-0.999478 0 0.499478
0.274323 1 0.263304
-0.692774 0 0.239968
0.204998 0 0.0210121
0.471693 0 0.111247
0.918281 0 0.42162
-0.0874761 0 0.00382603
0.998923 0 0.498924
0.928783 0 0.431319
--------
0.38868 0 0.0755361
0.502329 0 0.126167
-0.897778 0 0.403002
-0.792219 0 0.313806
-0.99422 1 1.98846
0.99951 0 0.49951
-0.564029 0 0.159065
-0.994763 0 0.494777
0.998243 0 0.498244
0.966342 0 0.466908
--------
0.482726 0 0.116512
-0.950158 0 0.4514
0.201338 0 0.0202684
-0.28777 0 0.0414059
0.997246 1 3.79254e-006
0.996575 0 0.496581
-0.867353 0 0.37615
0.950577 0 0.451798
-0.988354 0 0.488422
0.951387 0 0.452569
--------
-0.0100606 0 5.06083e-005
-0.976555 0 0.47683
0.80417 0 0.323345
0.537279 1 0.107055
0.899443 0 0.404499
0.777699 0 0.302408
0.194127 0 0.0188426
-0.927273 0 0.429917
0.960163 0 0.460957
0.993691 0 0.493711
--------
0.739442 0 0.273387
0.251079 1 0.280441
-0.637257 0 0.203048
-0.984732 0 0.484849
-0.96478 0 0.4654
-0.92782 0 0.430425
0.995829 0 0.495838
0.639699 0 0.204607
0.942144 0 0.443817
-0.197558 0 0.0195146
--------
0.971113 0 0.47153
0.600699 0 0.18042
-0.993113 0 0.493137
-0.99639 0 0.496397
0.943511 0 0.445106
0.787426 0 0.31002
0.556061 0 0.154602
-0.601506 1 1.28241
0.74378 0 0.276604
-0.785784 0 0.308728
--------
0.912147 0 0.416006
-0.998636 0 0.498637
0.994293 0 0.49431
0.341145 0 0.0581898
0.930199 0 0.432635
-0.292551 0 0.042793
-0.0648603 0 0.00210343
-0.970441 1 1.94132
0.884685 0 0.391333
0.993951 0 0.493969
--------
0.638541 0 0.203868
-0.999237 0 0.499237
0.993627 0 0.493647
0.999716 0 0.499716
0.993676 0 0.493696
-0.938773 0 0.440648
0.0843639 1 0.419195
0.889613 0 0.395706
-0.889858 0 0.395924
0.455109 0 0.103562
--------
0.920587 1 0.00315319
-0.999608 0 0.499608
0.262969 0 0.0345765
-0.63869 0 0.203962
0.285478 0 0.0407488
0.487238 0 0.1187
0.904465 0 0.409029
-0.0298245 0 0.000444751
0.998935 0 0.498936
0.933883 0 0.436068
--------
-0.0409945 0 0.000840274
-0.971898 0 0.472293
0.98931 0 0.489368
0.642012 1 0.0640776
-0.908161 0 0.412378
0.897919 0 0.40313
0.80606 0 0.324866
0.694557 0 0.241205
0.999018 0 0.499018
0.925495 0 0.42827
--------
0.789968 0 0.312024
-0.999782 0 0.499782
0.0560558 0 0.00157113
0.161003 0 0.012961
0.813032 0 0.33051
-0.877912 0 0.385365
0.987335 1 8.02001e-005
0.178938 0 0.0160095
